ad_id,origin,car_model,exterior_color,interior_color,num_of_doors,seating_capacity,engine,engine_capacity,transmission,drive_type,fuel_consumption,car_name,log_price,Brand_Ranking,Yeo_Johnson_mileage,age
2906562,Domestic assembly,SUV,White,Black,5,5,Petrol,2.0,Automatic,FWD,9.4,Mazda CX5 Luxury 2.0 AT 2023 car,20.44751234,42,2.2407096892759584,1
2928467,Domestic assembly,Hatchback,Red,Red,5,5,Petrol,1.5,Automatic,FWD,7.8,Mazda 3 1.5L Sport Premium 2023,20.33613169,42,2.0541237336955462,1
2930139,Imported,Pickup,Black,Black,4,5,Diesel,2.4,Automatic,RFD,12.3,Mitsubishi Triton 4x2 AT 2023,20.29248292,101,2.509599262378372,1
2963299,Imported,Hatchback,Red,Cream,5,5,Petrol,1.5,Automatic,FWD,7.5,Mazda 2 Sport Luxury 2023 car,20.06355343,42,2.0149030205422647,1
2971738,Domestic assembly,Pickup,Black,Black,4,5,Diesel,2.2,Automatic,RFD,11.7,Ford Ranger XLS 2.0L 4x2 AT 2023,20.3492994,8,2.4595888418037104,1
2978446,Domestic assembly,Pickup,Black,Colorful,4,5,Diesel,2.2,Automatic,4WD,11.7,Ford Ranger XLT 2.0L 4x4 AT 2023,20.46190107,8,2.4595888418037104,1
2986873,Domestic assembly,SUV,White,Black,5,7,Diesel,2.4,Automatic,RFD,9.5,Toyota Fortuner 2.4L 4x2 AT 2022,20.7768066,3,2.2512917986064958,2
2990472,Imported,Coupe,Grey,Red,4,5,Petrol,3.0,Automatic,AWD,11.6,Mercedes Benz AMG GT 53 4Matic 2022,22.62820517,2,2.451005098112319,2
3019216,Domestic assembly,Sedan,White,Cream,4,5,Petrol,1.5,Automatic,FWD,8.1,Toyota Vios G 1.5 CVT 2023,20.11629635,3,2.091864061678393,1
3022512,Imported,Van/Minivan,Black,Black,5,7,Petrol,3.5,Automatic,FWD,15.2,Toyota Alphard Luxury Executive Lounge 2023,22.17721885,3,2.7212954278522306,1
3035229,Domestic assembly,Sedan,White,Black,4,5,Petrol,1.5,Automatic,FWD,7.8,Mazda 3 1.5L Deluxe 2023,20.17681304,42,2.0541237336955462,1
3080407,Imported,Pickup,Orange,Black,4,5,Diesel,2.0,Automatic,4WD,11.7,Ford Ranger Raptor 2.0L 4x4 AT 2023,20.98486057,8,2.4595888418037104,1
3080432,Domestic assembly,Pickup,White,Black,4,5,Diesel,2.2,Automatic,4WD,11.7,Ford Ranger XLT 2.0L 4x4 AT 2023,20.47480448,8,2.4595888418037104,1
3080452,Domestic assembly,Pickup,Colorful,Black,4,5,Diesel,2.2,Automatic,RFD,11.7,Ford Ranger XLS 2.0L 4x2 AT 2023,20.25805072,8,2.4595888418037104,1
3080537,Domestic assembly,Pickup,Yellow,Black,4,5,Diesel,2.0,Automatic,4WD,11.7,Ford Ranger Wildtrak 2.0L 4x4 AT 2023,20.62895516,8,2.4595888418037104,1
3082618,Imported,SUV,White,Brown,5,5,Petrol,2.0,Automatic,AWD,8.0,LandRover Range Rover Velar R-Dynamic SE 2.0 2021,22.35054367,18,2.079441541679836,3
3082772,Imported,SUV,Red,Black,5,7,Petrol,3.0,Automatic,AWD,8.0,LandRover Range Rover Sport HSE 3.0 I6 2021,22.67700242,18,2.079441541679836,3
3120496,Domestic assembly,Pickup,White,Black,4,5,Diesel,2.2,Automatic,RFD,11.7,Ford Ranger XLS 2.0L 4x2 AT 2023,20.3492994,8,2.4595888418037104,1
3121163,Domestic assembly,SUV,Black,Grey,5,7,Diesel,2.4,Automatic,RFD,9.5,Toyota Fortuner 2.4G 4x2 AT 2022,20.83480721,3,2.2512917986064958,2
3121183,Domestic assembly,SUV,Silver,Grey,5,7,Diesel,2.4,Manual,RFD,9.5,Toyota Fortuner 2.4G 4x2 MT 2022,20.74893358,3,2.2512917986064958,2
3130018,Imported,Sedan,Red,Black,4,5,Petrol,1.2,Automatic,FWD,6.2,Mitsubishi Attrage 1.2 CVT 2022,19.90682044,101,1.824549292051046,2
3136657,Domestic assembly,SUV,Red,Colorful,5,5,Petrol,2.0,Automatic,FWD,9.8,Mazda CX5 2.0 Premium 2022 car,20.52359464,42,2.2823823856765264,2
3140118,Imported,Sedan,White,Different color,4,5,Petrol,1.2,Manual,FWD,6.2,Mitsubishi Attrage 1.2 MT 2022,19.75568181,101,1.824549292051046,2
3141880,Imported,SUV,Black,Brown,5,7,Petrol,3.0,Automatic,AWD,11.2,Mercedes Benz GLS 450 4Matic 2023,22.36012434,2,2.4159137783010487,1
3147841,Imported,Truck,White,Grey,2,2,Petrol,1.5,Manual,RFD,23.3,Suzuki Carry Pro Car with Roof Cover 2023,19.67058248,19,3.1484533605716547,1
3155495,Domestic assembly,Sedan,Yellow,Cream,4,5,Petrol,1.5,Manual,FWD,9.3,Toyota Vios 1.5E 2016,19.55530347,3,2.2300144001592104,8
3157424,Imported,Hatchback,Green,Different color,5,5,Petrol,1.5,Automatic,FWD,7.5,Mazda 2 Sport Luxury 2023 car,19.98721116,42,2.0149030205422647,1
3164466,Domestic assembly,SUV,Red,Black,5,5,Petrol,2.0,Automatic,FWD,9.4,Mazda CX5 Premium 2.0 AT 2023 car,20.4988715,42,2.2407096892759584,1
3164470,Domestic assembly,SUV,Green,Black,5,5,Petrol,2.0,Automatic,FWD,9.4,Mazda CX5 Deluxe 2.0 AT 2023 car,20.42080848,42,2.2407096892759584,1
3164574,Domestic assembly,SUV,White,Black,5,5,Petrol,2.0,Automatic,FWD,9.4,Mazda CX5 Luxury 2.0 AT 2023 car,20.44751234,42,2.2407096892759584,1
3167410,Domestic assembly,SUV,Red,Colorful,5,5,Petrol,2.0,Automatic,RFD,9.4,Mercedes Benz GLC 200 2022,21.34330455,2,2.2407096892759584,2
3175737,Imported,SUV,Red,Brown,5,7,Diesel,2.0,Automatic,RFD,10.8,Ford Everest Titanium 2.0L 4x2 AT 2023,20.91305941,8,2.379546134130174,1
3177271,Domestic assembly,Pickup,White,Grey,4,5,Diesel,2.2,Automatic,RFD,12.1,Ford Ranger XLS 2.2L 4x2 AT 2022,20.3183006,8,2.4932054526026954,2
3177628,Domestic assembly,Pickup,White,Grey,4,5,Diesel,2.2,Manual,4WD,12.1,Ford Ranger XL 2.0L 4x4 MT 2022,20.25964181,8,2.4932054526026954,2
3182786,Imported,Crossover,White,Grey,5,7,Petrol,1.5,Automatic,RFD,7.6,Toyota Avanza 1.5 AT 2023,20.17508443,3,2.028148247292285,1
3184510,Imported,Sedan,White,Black,4,5,Petrol,1.2,Automatic,FWD,6.2,Mitsubishi Attrage 1.2 CVT 2023,19.95754796,101,1.824549292051046,1
3184524,Imported,Sedan,White,Black,4,5,Petrol,1.2,Manual,FWD,6.2,Mitsubishi Attrage 1.2 MT 2023,19.75568181,101,1.824549292051046,1
3192117,Imported,SUV,Orange,Grey,5,7,Petrol,1.5,Automatic,FWD,12.4,Suzuki XL7 1.5 AT 2023 car,20.08838756,19,2.517696472610991,1
3193673,Imported,SUV,White,Brown,5,7,Diesel,2.0,Automatic,4WD,10.8,Ford Everest Titanium Plus 2.0L 4x4 AT 2022,21.03661566,8,2.379546134130174,2
3197114,Imported,Sedan,White,Cream,4,5,Petrol,3.5,Automatic,RFD,13.5,Mercedes Benz S class S350 2006,20.0977773,2,2.602689685444384,18
3201559,Imported,SUV,Black,Black,5,7,Petrol,1.5,Automatic,FWD,12.4,Suzuki XL7 1.5 AT 2022 car,20.21077216,19,2.517696472610991,2
3204865,Imported,SUV,Black,Brown,5,5,Petrol,3.0,Automatic,AWD,12.4,LandRover Range Rover Autobiography LWB 3.0 I6 2021,23.17427094,18,2.517696472610991,3
3207222,Imported,Sedan,Black,Brown,4,5,Petrol,2.0,Automatic,RFD,13.0,BMW 7 Series 730Li M Sport 2022,22.17698517,4,2.5649493574615367,2
3208184,Imported,SUV,White,Black,5,7,Petrol,2.7,Automatic,4WD,12.2,Toyota Prado VX 2.7L 2023,21.67415121,3,2.501435951739211,1
3208256,Imported,Sedan,White,Black,4,5,Petrol,1.5,Automatic,FWD,7.5,Mazda 2 1.5 AT 2022,19.85576527,42,2.0149030205422647,2
3208507,Imported,Sedan,Red,Cream,4,5,Petrol,2.0,Automatic,RFD,13.0,BMW 7 Series 730Li 2022,22.10931017,4,2.5649493574615367,2
3215510,Domestic assembly,Pickup,Red,Black,4,5,Diesel,2.2,Manual,4WD,11.7,Ford Ranger XL 2.0L 4x4 MT 2023,20.32129462,8,2.4595888418037104,1
3251329,Imported,Sedan,White,Black,4,5,Petrol,1.5,Automatic,FWD,7.5,Mazda 2 Luxury 2023 car,20.02811665,42,2.0149030205422647,1
3251335,Imported,Hatchback,Green,Different color,5,5,Petrol,1.5,Automatic,FWD,7.5,Mazda 2 Sport Luxury 2023 car,20.06355343,42,2.0149030205422647,1
3268410,Imported,SUV,White,Black,5,7,Petrol,1.5,Automatic,FWD,10.0,Mitsubishi Xpander 1.5 AT 2022,20.19223751,101,2.302585092994046,2
3271281,Imported,Pickup,Black,Grey,4,5,Diesel,2.4,Automatic,RFD,12.3,Mitsubishi Triton 4x2 AT 2022,20.29248292,101,2.509599262378372,2
3271310,Imported,Sedan,Red,Black,4,5,Petrol,1.2,Automatic,FWD,6.2,Mitsubishi Attrage 1.2 CVT 2022,19.95754796,101,1.824549292051046,2
3276494,Domestic assembly,Van/Minivan,Silver,Cream,4,6,Diesel,2.2,Manual,RFD,11.2,Ford Transit Van 2022,20.58285368,8,2.4159137783010487,2
3280671,Domestic assembly,Sedan,White,Black,4,5,Petrol,2.0,Automatic,RFD,7.0,VinFast Lux A 2.0 Standard 2022 car,20.4735216,103,1.9459101490553128,2
3287097,Imported,Sedan,White,Black,4,5,Petrol,1.2,Automatic,FWD,6.2,Mitsubishi Attrage 1.2 CVT 2022,19.95754796,101,1.824549292051046,2
3306671,Domestic assembly,SUV,Black,Black,5,7,Petrol,2.0,Automatic,RFD,9.1,VinFast Lux SA 2.0 Premium 2022 Car,21.01069788,103,2.2082744135228043,2
3306675,Domestic assembly,Sedan,White,Black,4,5,Petrol,2.0,Automatic,RFD,7.9,VinFast Lux A 2.0 Standard 2022 car,20.4735216,103,2.066862759472976,2
3307074,Domestic assembly,Sedan,Red,Black,4,5,Petrol,2.0,Automatic,RFD,7.9,VinFast Lux A 2.0 Advanced 2022 car,20.58515253,103,2.066862759472976,2
3320389,Domestic assembly,Crossover,White,Brown,5,8,Petrol,2.0,Automatic,RFD,11.0,Toyota Innova G 2.0 AT 2023 car,20.58400377,3,2.3978952727983707,1
3325652,Imported,Sedan,Black,Black,4,5,Petrol,1.5,Automatic,FWD,6.8,Honda Accord 1.5 AT 2022,21.00013971,7,1.916922612182061,2
3325689,Domestic assembly,Sedan,White,Black,4,5,Petrol,1.5,Automatic,FWD,7.7,Honda City RS 1.5 AT 2022 car,20.21077216,7,2.0412203288596382,2
3325692,Domestic assembly,Sedan,Red,Black,4,5,Petrol,1.5,Automatic,FWD,7.7,Honda City L 1.5 AT 2022 car,20.14166003,7,2.0412203288596382,2
3325698,Domestic assembly,SUV,White,Cream,5,7,Petrol,1.5,Automatic,FWD,7.8,Honda CRV E 2022 car,20.72126383,7,2.0541237336955462,2
3325701,Domestic assembly,SUV,Black,Black,5,7,Petrol,1.5,Automatic,FWD,7.8,Honda CRV G 2022 car,20.77014942,7,2.0541237336955462,2
3325702,Domestic assembly,SUV,Green,Black,5,7,Petrol,1.5,Automatic,FWD,7.8,Honda CRV L 2022 car,20.83480721,7,2.0541237336955462,2
3346972,Imported,SUV,Black,Black,5,7,Petrol,1.5,Automatic,FWD,10.0,Mitsubishi Xpander Premium 1.5 AT 2022,20.30471549,101,2.302585092994046,2
3347016,Imported,SUV,Brown,Black,5,7,Petrol,1.5,Automatic,FWD,10.0,Mitsubishi Xpander Premium 1.5 AT 2022,20.30471549,101,2.302585092994046,2
3347422,Domestic assembly,SUV,Red,Black,5,5,Petrol,2.0,Automatic,FWD,9.8,Mazda CX5 2.0 Luxury 2022 car,20.4988715,42,2.2823823856765264,2
3353959,Imported,Sedan,Red,Black,4,5,Petrol,1.2,Automatic,FWD,6.2,Mitsubishi Attrage 1.2 CVT 2023,19.94673705,101,1.824549292051046,1
3354016,Imported,Hatchback,Red,Black,5,5,Petrol,1.2,Automatic,FWD,8.4,Toyota Wigo 1.2 AT 2023 car,19.76615311,3,2.128231705849268,1
3355108,Imported,Sedan,White,Black,4,5,Petrol,1.2,Manual,FWD,6.2,Mitsubishi Attrage 1.2 MT 2022,19.75568181,101,1.824549292051046,2
3355127,Imported,Sedan,Red,Black,4,5,Petrol,1.2,Automatic,FWD,6.2,Mitsubishi Attrage 1.2 CVT 2022,19.95754796,101,1.824549292051046,2
3355148,Imported,SUV,Black,Black,5,7,Petrol,1.5,Automatic,FWD,10.0,Mitsubishi Xpander Premium 1.5 AT 2022,20.30471549,101,2.302585092994046,2
3357176,Domestic assembly,Sedan,Black,Black,4,5,Petrol,1.5,Automatic,FWD,7.7,Honda City G 1.5 AT 2022 car,20.08649899,7,2.0412203288596382,2
3357423,Imported,Pickup,Orange,Black,4,5,Diesel,2.4,Automatic,RFD,12.3,Mitsubishi Triton 4x2 AT Mivec 2023,20.29248292,101,2.509599262378372,1
3357466,Imported,Sedan,Silver,Black,4,5,Petrol,1.2,Manual,FWD,6.2,Mitsubishi Attrage 1.2 MT 2023,19.74243658,101,1.824549292051046,1
3357935,Domestic assembly,Crossover,Orange,Black,5,5,Petrol,1.4,Automatic,FWD,8.0,Kia Seltos Deluxe 1.4 AT 2023,20.22732883,16,2.079441541679836,1
3358156,Domestic assembly,SUV,Green,Black,5,7,Petrol,1.5,Automatic,FWD,7.3,Honda CRV L 2023 car,20.69074265,7,1.9878743481543453,1
3358166,Domestic assembly,SUV,Black,Cream,5,7,Petrol,1.5,Automatic,FWD,7.3,Honda CRV E 2023 car,20.55839119,7,1.9878743481543453,1
3362608,Domestic assembly,Crossover,Red,Black,5,8,Petrol,2.0,Automatic,RFD,11.0,Toyota Innova Venturer 2.0 AT 2023,20.55484719,3,2.3978952727983707,1
3363636,Imported,SUV,Green,Brown,5,5,Hybrid,1.8,Automatic,FWD,6.5,Toyota Corolla Cross 1.8HV 2023,20.6772219,3,1.8718021769015916,1
3366136,Domestic assembly,Sedan,Grey,Black,4,5,Petrol,2.0,Automatic,FWD,8.5,Mazda 6 Luxury 2.0 AT 2023,20.48627688,42,2.1400661634962708,1
3366155,Imported,Sedan,Brown,Black,4,5,Petrol,1.5,Automatic,FWD,7.5,Mazda 2 1.5 AT 2023,19.8699499,42,2.0149030205422647,1
3366344,Imported,SUV,Red,Black,5,5,Petrol,1.8,Automatic,FWD,6.5,Toyota Corolla Cross 1.8V 2023,20.5248149,3,1.8718021769015916,1
3367311,Imported,SUV,White,Brown,5,5,Petrol,1.8,Automatic,FWD,6.5,Toyota Corolla Cross 1.8V 2023,20.57244295,3,1.8718021769015916,1
3367980,Imported,SUV,Green,Brown,5,5,Petrol,1.8,Automatic,FWD,6.5,Toyota Corolla Cross 1.8V 2023,20.55602992,3,1.8718021769015916,1
3367997,Imported,SUV,Green,Red,5,5,Petrol,1.8,Automatic,FWD,8.9,Toyota Corolla Cross 1.8V 2022,20.5248149,3,2.186051276738094,2
3371285,Imported,Hatchback,Orange,Black,5,5,Petrol,1.6,Automatic,FWD,6.0,Volkswagen Polo 1.6 AT 2022,20.25326221,6,1.791759469228055,2
3371316,Imported,Hatchback,Brown,Black,5,5,Petrol,1.6,Automatic,FWD,6.0,Volkswagen Polo 1.6 AT 2022,20.3594224,6,1.791759469228055,2
3371409,Imported,Hatchback,Green,Brown,5,5,Petrol,1.6,Automatic,FWD,6.0,Volkswagen Polo 1.6 AT 2022,20.3594224,6,1.791759469228055,2
3371546,Imported,SUV,Red,Brown,5,5,Petrol,1.8,Automatic,FWD,6.5,Toyota Corolla Cross 1.8V 2023,20.5248149,3,1.8718021769015916,1
3371620,Imported,SUV,White,Red,5,5,Hybrid,1.8,Automatic,FWD,6.5,Toyota Corolla Cross 1.8HV 2023,20.6772219,3,1.8718021769015916,1
3371646,Domestic assembly,SUV,White,Black,5,7,Diesel,2.4,Automatic,RFD,9.5,Toyota Fortuner 2.4G 4x2 AT Legender 2023,20.95991774,3,2.2512917986064958,1
3372188,Imported,SUV,Red,Colorful,5,7,Petrol,2.0,Automatic,AWD,7.0,Volkswagen Tiguan Luxury S 2022,21.12806406,6,1.9459101490553128,2
3375986,Imported,SUV,Black,Colorful,5,7,Petrol,2.0,Automatic,AWD,7.0,Volkswagen Tiguan Luxury S 2022,21.28231003,6,1.9459101490553128,2
3376232,Imported,SUV,Black,Black,5,5,Petrol,1.8,Automatic,FWD,6.5,Toyota Corolla Cross 1.8V 2023,20.55602992,3,1.8718021769015916,1
3376236,Imported,SUV,White,Brown,5,5,Petrol,1.8,Automatic,FWD,6.5,Toyota Corolla Cross 1.8V 2023,20.55602992,3,1.8718021769015916,1
3376361,Imported,SUV,Green,Brown,5,5,Petrol,1.8,Automatic,FWD,6.5,Toyota Corolla Cross 1.8V 2023,20.57244295,3,1.8718021769015916,1
3377992,Imported,SUV,Grey,Black,5,7,Petrol,1.5,Automatic,FWD,12.4,Suzuki XL7 1.5 AT 2022 car,20.1070797,19,2.517696472610991,2
3378087,Domestic assembly,SUV,Brown,Black,5,7,Petrol,1.5,Automatic,FWD,7.3,Honda CRV G 2023 car,20.77014942,7,1.9878743481543453,1
3379690,Imported,SUV,Red,Brown,5,5,Petrol,1.8,Automatic,FWD,6.5,Toyota Corolla Cross 1.8V 2023,20.55602992,3,1.8718021769015916,1
3380462,Domestic assembly,SUV,Black,Black,5,5,Petrol,2.0,Automatic,FWD,9.4,Mazda CX5 2.0 Premium 2023 car,20.4988715,42,2.2407096892759584,1
3381200,Imported,SUV,Red,Brown,5,5,Petrol,1.8,Automatic,FWD,6.5,Toyota Corolla Cross 1.8V 2023,20.51377861,3,1.8718021769015916,1
3381250,Domestic assembly,Sedan,Red,Black,4,5,Petrol,1.5,Automatic,FWD,8.3,Mazda 3 1.5L Luxury 2022,20.23550549,42,2.1162555148025524,2
3381284,Domestic assembly,SUV,Green,Black,5,5,Petrol,2.0,Automatic,FWD,9.8,Mazda CX5 Deluxe 2.0 AT 2022 car,20.42080848,42,2.2823823856765264,2
3382863,Imported,SUV,Red,Brown,5,5,Petrol,1.8,Automatic,FWD,6.5,Toyota Corolla Cross 1.8V 2023,20.57244295,3,1.8718021769015916,1
3387469,Imported,SUV,Red,Brown,5,5,Petrol,1.8,Automatic,FWD,8.9,Toyota Corolla Cross 1.8V 2022,20.57244295,3,2.186051276738094,2
3389526,Imported,SUV,White,Brown,5,7,Petrol,2.0,Automatic,AWD,9.1,Volvo XC90 Ultimate 2022 car,22.00419968,15,2.2082744135228043,2
3403849,Domestic assembly,Sedan,Red,Black,4,5,Petrol,2.0,Automatic,RFD,7.0,VinFast Lux A 2.0 Standard 2022 car,20.59656818,103,1.9459101490553128,2
3413223,Domestic assembly,SUV,Black,Black,5,7,Petrol,1.5,Automatic,FWD,7.8,Honda CRV L 2022 car,20.72626135,7,2.0541237336955462,2
3413400,Domestic assembly,SUV,Black,Black,5,7,Petrol,1.5,Automatic,FWD,7.8,Honda CRV G 2022 car,20.77014942,7,2.0541237336955462,2
3414491,Domestic assembly,SUV,White,Black,5,7,Petrol,1.5,Automatic,FWD,7.8,Honda CRV L 2022 car,20.72626135,7,2.0541237336955462,2
3416430,Imported,Sedan,White,Black,4,5,Petrol,1.5,Automatic,FWD,7.5,Mazda 2 Luxury 2022 car,19.94456077,42,2.0149030205422647,2
3416611,Domestic assembly,SUV,Red,Black,5,5,Petrol,2.0,Automatic,FWD,9.8,Mazda CX5 Premium 2.0 AT 2022 car,20.52359464,42,2.2823823856765264,2
3416677,Imported,SUV,Orange,Black,5,7,Petrol,1.5,Automatic,FWD,12.4,Suzuki XL7 1.5 AT 2022 car,20.15939099,19,2.517696472610991,2
3421219,Domestic assembly,SUV,Black,Black,5,7,Petrol,2.0,Automatic,FWD,9.9,Mitsubishi Outlander 2.0 CVT 2023,20.53089394,101,2.2925347571405443,1
3421232,Domestic assembly,SUV,Black,Black,5,7,Petrol,2.0,Automatic,FWD,9.9,Mitsubishi Outlander Premium 2.0 CVT 2023,20.67197254,101,2.2925347571405443,1
3421305,Domestic assembly,SUV,Red,Cream,5,7,Diesel,2.2,Automatic,FWD,6.7,Kia Sorento Luxury 2.2 AT 2022,20.84459812,16,1.9021075263969205,2
3425742,Domestic assembly,SUV,White,Black,5,7,Diesel,2.4,Manual,RFD,9.5,Toyota Fortuner 2.4L 4x2 MT 2023,20.74893358,3,2.2512917986064958,1
3426086,Domestic assembly,SUV,Silver,Black,5,7,Diesel,2.4,Automatic,RFD,9.5,Toyota Fortuner 2.4G 4x2 AT 2023,20.7768066,3,2.2512917986064958,1
3426269,Domestic assembly,SUV,White,Black,5,7,Diesel,2.4,Manual,RFD,9.5,Toyota Fortuner 2.4G 4x2 MT 2023,20.74893358,3,2.2512917986064958,1
3427048,Domestic assembly,SUV,Silver,Black,5,7,Diesel,2.4,Automatic,RFD,9.5,Toyota Fortuner 2.4G 4x2 AT 2023,20.83480721,3,2.2512917986064958,1
3427131,Domestic assembly,SUV,Silver,Black,5,7,Diesel,2.4,Automatic,RFD,9.5,Toyota Fortuner 2.4G 4x2 AT 2023,20.83480721,3,2.2512917986064958,1
3433619,Domestic assembly,Pickup,Yellow,Black,4,5,Diesel,2.0,Automatic,4WD,11.7,Ford Ranger Wildtrak 2.0L 4x4 AT 2023,20.7020422,8,2.4595888418037104,1
3433628,Domestic assembly,Pickup,Silver,Black,4,5,Diesel,2.0,Automatic,4WD,11.7,Ford Ranger Wildtrak 2.0L 4x4 AT 2023,20.7020422,8,2.4595888418037104,1
3433652,Imported,SUV,White,Black,5,7,Diesel,2.0,Automatic,RFD,10.8,Ford Everest Sport 2.0L 4x2 AT 2023,20.89300861,8,2.379546134130174,1
3433664,Imported,SUV,Red,Black,5,7,Diesel,2.0,Automatic,RFD,10.8,Ford Everest Titanium 2.0L 4x2 AT 2023,20.99023487,8,2.379546134130174,1
3433698,Imported,SUV,Black,Black,5,7,Petrol,2.3,Automatic,AWD,12.4,Ford Explorer Limited 2.3L EcoBoost 2023,21.61485396,8,2.517696472610991,1
3435400,Imported,SUV,Silver,Black,5,7,Diesel,2.0,Automatic,RFD,10.8,Ford Everest Ambiente 2.0L 4x2 AT 2023,20.81766651,8,2.379546134130174,1
3435455,Domestic assembly,Pickup,White,Black,4,5,Diesel,2.2,Automatic,4WD,11.7,Ford Ranger XLS 2.0L 4x4 AT 2023,20.46966308,8,2.4595888418037104,1
3435509,Domestic assembly,Van/Minivan,Silver,Cream,4,6,Diesel,2.2,Manual,RFD,16.9,Ford Transit Van 2023,20.55956974,8,2.827313621929028,1
3437056,Domestic assembly,SUV,Red,Cream,5,7,Diesel,2.2,Automatic,FWD,6.7,Kia Sorento Luxury 2.2 AT 2022,20.88793246,16,1.9021075263969205,2
3437087,Imported,SUV,Green,Black,5,7,Diesel,2.0,Automatic,RFD,10.8,Ford Everest Sport 2.0L 4x2 AT 2023,20.88708392,8,2.379546134130174,1
3437511,Imported,SUV,Black,Black,5,7,Petrol,1.5,Automatic,FWD,12.4,Suzuki XL7 1.5 AT 2022 car,20.15939099,19,2.517696472610991,2
3438943,Domestic assembly,SUV,Silver,Black,5,7,Diesel,2.4,Automatic,RFD,9.5,Toyota Fortuner 2.4G 4x2 AT 2023,20.79837331,3,2.2512917986064958,1
3439275,Domestic assembly,SUV,Silver,Black,5,7,Diesel,2.4,Automatic,RFD,9.5,Toyota Fortuner 2.4L 4x2 AT 2022,20.82491949,3,2.2512917986064958,2
3439560,Imported,SUV,White,Brown,5,5,Hybrid,1.8,Automatic,FWD,6.5,Toyota Corolla Cross 1.8HV 2023,20.62565301,3,1.8718021769015916,1
3444032,Domestic assembly,SUV,Green,White,5,7,Diesel,2.2,Automatic,AWD,8.6,Kia Sorento Signature 2.2 AT AWD 2023,20.98486057,16,2.151762203259462,1
3444039,Domestic assembly,Crossover,Red,Black,5,5,Petrol,1.4,Automatic,FWD,8.0,Kia Seltos Deluxe 1.4 AT 2023,20.21077216,16,2.079441541679836,1
3445465,Imported,Hatchback,White,Black,5,5,Petrol,1.2,Automatic,FWD,5.9,Suzuki Swift GLX 1.2 AT 2023 car,20.08649899,19,1.7749523509116738,1
3453700,Imported,Sedan,Red,Black,4,5,Petrol,1.4,Automatic,FWD,6.9,Suzuki Ciaz 1.4 AT 2022 car,20.0959064,19,1.9315214116032136,2
3454956,Domestic assembly,SUV,White,Black,5,7,Diesel,2.4,Manual,RFD,9.5,Toyota Fortuner 2.4G 4x2 MT 2023,20.74893358,3,2.2512917986064958,1
3454961,Domestic assembly,SUV,Black,Black,5,7,Diesel,2.4,Automatic,RFD,9.5,Toyota Fortuner 2.4G 4x2 AT 2023,20.7768066,3,2.2512917986064958,1
3455197,Domestic assembly,SUV,Red,Black,5,7,Petrol,2.0,Automatic,RFD,10.0,VinFast Lux SA 2.0 Advanced 2022 car,20.87855872,103,2.302585092994046,2
3455236,Domestic assembly,SUV,White,Black,5,7,Petrol,2.0,Automatic,RFD,10.0,VinFast Lux SA 2.0 Standard 2022 car,20.79092449,103,2.302585092994046,2
3455350,Domestic assembly,Sedan,White,Black,4,5,Petrol,2.0,Automatic,RFD,8.0,VinFast Lux A 2.0 Premium 2022 Car,20.72924791,103,2.079441541679836,2
3456044,Domestic assembly,SUV,White,Colorful,5,7,Diesel,2.4,Automatic,RFD,9.5,Toyota Fortuner 2.4G 4x2 AT Legender 2023,20.90141202,3,2.2512917986064958,1
3456110,Imported,Pickup,Red,Black,4,5,Diesel,2.4,Automatic,RFD,12.3,Mitsubishi Triton 4x2 AT 2022,20.26123038,101,2.509599262378372,2
3456397,Imported,SUV,Black,Black,5,7,Diesel,2.4,Automatic,RFD,10.9,Mitsubishi Pajero Sport 2.4D 4x2 AT 2022,20.74012295,101,2.388762789235098,2
3457160,Imported,SUV,White,Black,5,7,Diesel,2.4,Automatic,4WD,10.9,Mitsubishi Pajero Sport 2.4D 4x4 AT 2022,20.98331974,101,2.388762789235098,2
3457898,Imported,Hatchback,Orange,Cream,5,5,Petrol,1.5,Automatic,FWD,6.2,Toyota Yaris G 1.5 AT 2023,20.34346848,3,1.824549292051046,1
3458011,Domestic assembly,Sedan,White,Black,4,5,Petrol,1.5,Automatic,FWD,8.3,Mazda 3 1.5L Deluxe 2022,20.21908476,42,2.1162555148025524,2
3458033,Domestic assembly,Sedan,White,Black,4,5,Petrol,1.5,Automatic,FWD,8.3,Mazda 3 1.5L Luxury 2022,20.26281642,42,2.1162555148025524,2
3461905,Domestic assembly,SUV,Green,Black,5,5,Petrol,2.0,Automatic,FWD,9.4,Mazda CX5 2.0 Luxury 2023 car,20.44751234,42,2.2407096892759584,1
3463170,Domestic assembly,Crossover,White,Brown,5,8,Petrol,2.0,Manual,RFD,11.0,Toyota Innova E 2.0 MT 2023,20.44222831,3,2.3978952727983707,1
3465752,Imported,Hatchback,Green,Cream,5,5,Petrol,1.5,Automatic,FWD,6.2,Toyota Yaris G 1.5 AT 2023,20.34346848,3,1.824549292051046,1
3467748,Imported,SUV,White,Black,5,7,Diesel,2.4,Automatic,RFD,10.9,Mitsubishi Pajero Sport 2.4D 4x2 AT 2022,20.84548347,101,2.388762789235098,2
3468107,Domestic assembly,Crossover,Copper,Black,5,8,Petrol,2.0,Automatic,RFD,11.0,Toyota Innova G 2.0 AT 2023 car,20.58400377,3,2.3978952727983707,1
3468115,Domestic assembly,SUV,White,Black,5,7,Diesel,2.8,Automatic,4WD,9.5,Toyota Fortuner 2.8V 4x4 AT Legender 2023,21.10852824,3,2.2512917986064958,1
